18409 3248441851
587 87 4329245
587 46 2349112
587 74 980290
587 24 4587763
587 18 10512394
587 40 187001
587 89 5519738
587 27 7426017
587 77 6286971
587 26 1948288
587 11 6862280
587 79 9231962
587 35 7610998
587 75 5206880
587 16 65022
587 43 4153932
587 19 939272
588 60 10009417
588 79 1029558
588 84 4178890
588 99 9505499
588 61 873312
588 81 9631315
588 78 4264535
588 67 7681471
588 87 11132638
588 49 8540706
588 50 997653
588 74 847428
589 63 874563
589 45 3696049
589 65 8387523
589 80 3441007
589 52 5089894
589 88 8896853
589 47 6648868
589 84 8003588
589 94 5670604
589 38 2668192
589 10 10520367
590 65 1376527
590 41 1624063
590 37 5926809
590 21 7298730
590 81 9684085
590 85 2915337
590 48 6233467
590 31 533163
590 23 3833524
590 24 4701918
590 48 10212243
590 98 10634007
590 21 3542772
590 87 2963696
590 32 8440702
591 16 993262
591 48 11209565
591 21 7333800
591 79 2210988
591 100 10703309
591 94 7151889
591 70 4406558
591 38 3638418
591 92 9176042
591 59 7691566
591 63 11157664
591 97 4135566
591 98 9653990
591 24 8269210
591 25 5323491
591 51 599645
591 38 9098013
591 32 8762861
591 88 10225806
591 44 7328718
591 66 6309697
591 44 4626373
591 87 262772
591 62 6565172
591 89 6585805
592 21 1947627
592 25 9159794
592 63 6741452
592 45 3304814
592 43 5640812
592 54 3672483
592 87 10059634
592 29 521765
592 17 8285299
592 40 3337684
593 51 7804907
593 38 3232183
593 55 4766014
593 25 7441389
593 88 10656664
593 51 3620662
593 24 2918783
593 39 8311107
593 68 8486382
593 12 8196663
593 54 8975720
593 75 1710201
593 59 2706575
593 75 9665257
593 56 7359100
593 52 6592218
593 17 6298130
593 63 1720457
593 10 6785306
593 93 588687
593 23 5052797
594 59 7396324
594 99 6088462
594 62 7926227
594 10 7329850
594 56 5027371
594 45 9188437
594 35 4646631
595 92 3432408
595 66 3804032
595 33 6683901
595 51 3240061
595 10 4149021
595 37 1667867
595 72 842976
595 81 2553175
595 52 6213938
595 70 1145706
595 86 8256997
595 24 5494805
595 15 5824747
595 97 1350121
595 14 3805111
595 59 6321773
595 62 4899148
595 72 8959696
595 33 2488959
595 87 10665046
596 71 9877671
596 41 2219872
596 57 1425094
596 29 10195249
596 11 907469
596 12 8125676
596 50 8328987
596 42 2449227
596 92 3439176
596 66 9125181
596 19 2041526
596 40 4020870
596 68 1615315
596 25 8082195
596 77 9638771
596 41 3560095
596 27 9883208
596 21 1992216
597 94 9169348
597 15 6920808
597 79 3961672
597 17 10608696
597 29 5238782
597 87 359641
597 39 8689118
597 47 6367545
597 24 3244195
597 47 3273128
597 97 10939216
597 59 3967987
597 79 10794324
597 44 1432613
597 96 6532531
597 100 10024171
597 40 9157773
597 47 3548981
597 25 5745147
597 53 834882
597 50 2381304
598 60 4126372
598 98 5185999
598 60 5547469
598 20 1978545
598 27 8899978
598 35 3033721
598 39 6632590
598 75 4892449
598 48 10448985
598 100 1272712
598 27 7222902
598 70 9919727
598 23 9724813
598 34 9566765
598 100 11179514
598 74 9070300
598 10 8464199
598 17 3113178
598 29 559607
598 29 4519555
598 80 1660879
598 35 2653354
598 77 2372611
598 72 2138128
598 22 8417060
598 23 10610100
598 35 8734331
598 14 11008851
598 14 5990544
598 41 3093690
599 92 2388712
599 80 5549955
599 98 7187952
599 10 4553341
599 79 7468219
599 91 8517681
599 88 9349651
599 89 3151624
599 60 7570689
599 97 8432069
599 80 10929446
599 43 3837408
599 83 10718203
599 82 3751025
600 76 5170198
600 16 5401638
600 83 4729364
600 91 4477411
600 49 9399396
600 92 5601385
600 53 6652887
600 31 7338457
600 39 2943063
600 49 1010980
600 20 2629037
600 42 1255262
600 98 4426230
600 11 2657914
600 76 5076024
600 11 4997818
601 72 4971746
601 38 3894264
601 66 3472637
601 50 4509499
601 64 5511773
601 99 9312860
601 50 130592
601 16 10346663
601 11 9309558
601 47 2212946
601 43 6309148
601 80 63446
601 42 9504793
601 49 9252736
601 38 10027243
601 83 10731237
601 58 7225552
601 27 6649220
601 97 9833776
601 68 51985
601 41 1896262
601 60 2322212
601 98 7358030
602 56 10880420
602 80 5810575
602 93 3110709
602 30 2029767
602 72 1291383
602 23 6940103
602 27 7634933
602 29 98557
602 87 6972632
602 40 4894455
602 23 5120996
602 52 2415101
602 15 3187717
602 11 10299174
602 26 533664
603 62 2177300
603 71 2194515
603 62 8341334
603 82 8945248
603 54 4098777
603 13 10772944
603 76 1761931
603 59 1432712
603 59 4860905
603 31 8944220
603 98 2677484
603 83 3481988
604 69 5670979
604 32 6265421
604 48 11154082
604 38 5307342
604 26 5896286
604 49 3109120
605 41 7000352
605 58 1406827
605 95 2228894
605 43 10663884
605 36 2666429
605 38 2501190
605 100 3350395
605 93 7032178
605 73 7307666
605 67 8978074
605 23 4274896
605 56 8355769
605 63 8527482
605 98 4875886
605 18 2891075
605 78 6633119
605 38 4779503
605 77 6830999
605 65 5788660
605 86 7065966
605 40 8027012
605 40 9952259
605 58 5810592
605 69 10223808
606 74 8012410
606 80 2484608
606 58 1761288
606 68 2803848
606 89 8018723
606 83 5950804
606 57 429821
606 79 7010009
606 10 9829784
606 27 3721107
606 57 9741575
606 12 8323328
606 62 6632421
606 52 9314319
606 83 5771710
606 84 9024919
606 25 10097082
606 56 987843
606 50 538513
606 48 6986521
606 54 2156949
607 35 2096812
607 82 2979958
607 26 4753534
607 77 1669567
607 17 1969029
607 76 4354212
607 18 4956240
607 80 6105092
607 44 1803718
607 91 8487843
607 27 7885592
607 42 5993536
607 99 8473411
607 11 3666104
607 13 10029385
607 37 8263655
607 87 6416973
607 49 7517256
607 80 11142342
607 73 6209795
607 91 4882453
607 56 8120710
608 89 9069666
608 86 1940329
608 55 2362190
608 61 10143742
608 48 4593993
608 36 10991156
608 37 7711580
608 40 5998722
608 86 9896984
608 48 2179467
608 22 819918
608 45 3215362
608 32 2155489
608 85 1696660
608 29 8820706
608 18 6384777
608 80 779512
608 85 10677539
608 15 7189084
608 13 820169
608 91 6178879
608 69 9924695
609 74 10862633
609 31 8983373
609 57 832743
609 42 8023116
609 28 8706167
609 17 4001403
609 47 10319457
609 95 1368762
609 22 7230715
609 61 2744707
609 57 7105937
609 62 7505452
609 74 8880405
609 10 4762821
609 26 6027749
609 23 4622785
609 82 258865
609 40 4702081
609 73 3374912
609 52 6456700
609 44 10417399
609 85 10254959
609 40 7179739
609 46 4344232
609 20 8925829
610 26 5067306
610 26 2620111
610 98 3167140
610 76 4369134
610 28 4614873
610 32 3995948
610 21 5424557
610 60 4267033
610 14 6523641
610 81 7644132
610 20 2807664
610 22 238936
610 79 7047895
610 77 3325789
610 91 4638083
610 81 8686499
610 23 3335463
610 47 8796179
610 62 5684198
610 73 7982548
610 12 3583595
611 34 907765
611 85 4769198
611 19 7234691
611 71 8144949
611 77 3838808
611 95 10207094
611 61 5406533
611 33 6141889
611 65 9744618
611 100 6365568
611 73 10211483
611 60 4325858
611 47 6384597
611 43 1733541
611 41 1358778
611 78 2147691
611 29 5519768
611 94 8141063
611 84 6967480
611 100 5376848
611 59 6812627
611 34 2749066
611 30 5834265
611 57 1143850
611 56 10867224
611 12 293872
612 93 6928302
612 16 9834693
612 73 10013702
612 62 529276
612 94 7453636
612 52 3199510
612 23 2576619
612 54 7166820
613 46 6298314
613 53 1002455
613 47 5644147
613 29 1014951
613 39 2152681
613 69 11221143
613 99 3294749
613 79 7961451
613 28 5860266
614 21 53899
614 88 2600849
614 29 5429067
614 16 9647990
614 23 4253322
614 13 5118729
614 66 6208538
614 96 8576692
614 99 3105244
614 89 207370
614 31 4080036
614 70 1626329
614 63 7555373
614 35 4756996
614 51 6360056
614 37 6974180
614 72 5594273
614 39 9230093
614 21 3379304
614 22 1158792
614 76 8270565
614 68 5969093
614 49 4263240
614 53 9452818
614 19 10267542
614 40 5435036
614 81 6428582
614 17 6229106
614 19 10767671
614 35 1139151
615 23 3128654
615 86 2787668
615 31 9814526
615 52 6345755
615 25 553946
615 74 8759344
615 27 10569420
615 52 8301561
615 57 6077748
615 32 5526714
615 21 9212405
615 68 704234
615 81 5976146
615 21 4538731
615 51 9140549
615 10 193281
615 98 5746122
615 92 1683100
616 13 2765406
616 35 341136
616 52 495135
616 59 6833457
616 23 2716745
616 10 10653246
616 10 3073375
616 16 3718745
616 28 4434453
616 62 184337
616 94 4519269
616 20 7220693
616 33 8170492
616 66 1716400
616 14 10647612
616 30 5315867
616 14 4408151
616 70 4268036
616 81 2206021
617 27 3515893
617 93 5882046
617 15 7299926
617 57 903200
617 60 8571567
617 78 3787877
617 45 6551173
617 13 2895114
617 85 1795168
617 12 2123911
617 82 1903741
617 78 9426866
617 96 5576959
617 97 6320315
617 98 7911399
617 89 9964890
617 58 9855841
617 100 7483533
617 85 1011376
617 97 4172643
617 39 10345920
617 82 5438562
617 25 5315898
617 77 4518549
617 51 6721792
617 19 1132469
618 90 7828478
618 91 4889745
618 55 6080228
618 20 5629223
618 47 3736311
618 18 4320269
618 94 10751196
618 53 2162431
619 60 4850006
619 31 3402574
619 60 8535542
619 92 6401997
619 57 5745661
619 82 7455145
619 11 8459693
619 94 4917885
619 46 3932395
619 86 9301842
619 55 4371037
619 60 2342992
619 66 3925271
619 96 5526634
619 83 943323
619 81 5371787
619 27 3343080
619 94 3714150
619 49 8462281
619 22 4791719
619 11 3678439
619 13 5356984
620 100 8799050
620 53 9391919
620 35 9962023
620 33 2481095
620 52 9266799
620 10 9487195
621 65 4446349
621 51 2676603
621 84 4543376
621 29 1555830
621 29 7412948
621 14 5958616
621 58 3902146
621 39 8458972
621 31 10730606
621 77 3840460
621 36 3332116
621 26 10117728
621 95 3657503
621 44 8131077
621 93 2363648
621 26 4030559
621 18 5225922
621 51 8466689
621 42 255882
621 53 7345935
621 18 3920800
621 72 2876561
622 49 9860892
622 69 7011428
622 99 2575196
622 23 1001948
622 95 10697740
622 62 7135182
622 56 4471498
622 69 5050854
622 72 8153442
622 72 5523158
622 20 2168895
622 99 1282101
622 65 974133
622 85 1683549
622 88 733169
623 34 3850445
623 65 646871
623 18 6182096
623 22 411452
623 93 10732297
623 98 394035
623 68 10473808
623 92 1242272
623 77 9136971
623 56 412074
623 49 3670821
623 68 8701754
623 61 10903977
623 82 10509576
623 97 2538138
623 22 7927592
623 12 5092273
624 78 9911652
624 67 8170633
624 96 3169456
624 37 2588156
624 21 6811462
624 39 5765216
624 47 6782698
624 18 2379228
624 26 2757547
624 59 7107610
624 27 3096270
624 86 4235956
624 63 8704398
624 55 257292
624 77 3010933
624 47 10030107
624 45 3175453
624 73 8929560
624 58 1364579
624 82 1502985
624 76 2676534
625 61 9933350
625 39 10760930
625 23 964805
625 94 1648771
625 45 5976083
625 79 9164465
625 84 2990796
625 25 1130750
625 46 696339
625 84 4772197
625 70 5746518
625 42 9474914
625 28 8046702
625 84 10878803
625 14 3777882
625 92 9433520
625 94 6897755
625 79 5920741
625 66 7361114
625 49 2045975
625 97 2231258
625 79 2208081
625 50 10020894
625 70 7217210
625 51 9864140
625 27 3357104
625 37 5178810
625 61 6368647
625 47 6706872
625 77 1611744
626 13 7348907
626 13 10997950
626 55 10937405
626 33 7485476
626 78 5161199
626 26 8765924
626 95 2438821
626 62 9279545
626 98 6580130
626 66 8017647
626 67 6924815
626 70 10524219
626 31 8446109
626 14 2919134
626 48 10449719
626 59 6604712
626 16 9602860
626 30 10770437
626 32 6263309
627 90 5405094
627 57 8234539
627 70 9054246
627 16 5096309
627 67 4131331
627 38 713065
627 51 10114265
628 87 6954964
628 68 10230854
628 43 3875335
628 89 6210910
628 65 7063204
628 92 10999153
628 12 7789158
628 100 3853608
628 20 10495135
628 26 7180626
628 56 1837330
628 73 4583833
628 92 3948473
628 91 9139123
628 63 4957931
628 23 6472425
628 44 4882781
628 40 7574718
628 39 9974260
628 69 8428517
628 50 10051563
628 98 11056739
628 51 4335054
628 68 9841390
628 89 7324277
628 21 6081649
628 14 7870740
628 39 2478690
629 77 5360746
629 42 6900098
629 61 1237568
629 72 283792
629 80 10135802
629 44 8705695
629 58 10617332
629 86 8385861
629 93 10928367
629 59 3679910
629 29 5913054
629 71 8186071
629 43 9714292
629 57 2633311
629 55 5299290
630 82 6770671
630 76 8803480
630 12 7248417
630 88 1840293
630 65 10875693
630 25 8719224
630 63 7471376
630 19 2853479
630 22 9781408
630 100 10549041
630 40 4580282
630 12 5131313
630 10 3413884
630 11 8368807
630 32 7620711
630 50 4542484
630 64 2679334
630 12 1300080
630 38 9455889
630 75 9634978
630 29 7209753
630 88 7872471
631 61 4083720
631 42 7408199
631 91 5970657
631 47 1754647
631 34 5596842
631 51 6329826
631 10 7739680
631 80 8351731
631 57 1842560
631 46 7365507
631 37 6926305
631 65 8649856
631 15 2118354
631 24 10111468
632 42 1145151
632 58 4852121
632 59 10207461
632 16 7150946
632 62 4911696
632 36 1446064
633 55 3854777
633 82 1466581
633 64 3314118
633 70 6055713
633 43 6714305
633 27 11067885
633 71 2073920
633 16 2286237
633 50 1523219
633 12 4839695
633 41 2044914
634 40 3681992
634 49 8465019
634 44 10018356
634 53 5639382
634 97 3762158
634 57 9144327
634 17 889222
634 90 6012282
634 27 8873559
634 55 10213620
634 64 9582532
634 12 9359819
634 66 5950827
634 12 10298537
634 19 7848672
634 34 10923922
634 43 6013968
634 17 9884711
634 56 8286674
634 61 1160208
634 75 10691821
634 49 10839039
634 30 10156154
635 24 1118249
635 70 5133572
635 74 6306058
635 49 3992954
635 57 8196448
635 46 9238595
635 31 10830344
635 70 2622413
635 47 10621076
635 42 624105
635 40 7439885
635 43 5170440
635 86 8215389
635 89 4075219
635 48 6038955
635 99 5581523
635 28 5080921
635 30 6390763
635 58 5347002
635 70 8780767
635 16 4570571
635 78 5243609
635 80 4596381
635 37 1670958
635 65 9295250
635 67 9016748
635 92 4936251
635 24 5029268
635 48 6979176
635 39 1001663
636 71 1941051
636 76 2638371
636 64 2702426
636 99 4865322
636 78 10699533
636 54 6050555
636 64 10154611
636 19 9994456
636 59 8459388
636 16 3379441
636 82 6357231
636 51 561631
636 100 6470773
636 17 8310491
636 70 5210604
636 50 3886288
636 66 3158113
636 61 8590308
636 88 8763355
636 21 1646106
636 29 864307
636 74 9408909
636 55 10372779
636 43 2945439
636 64 751442
636 94 4827156
636 34 1599492
636 31 3874536
636 23 145098
637 58 4400982
637 22 6687488
637 15 5282229
637 60 9584553
637 14 4504291
637 30 11032011
637 32 5170056
637 50 7440914
637 75 8359838
637 91 7267164
637 54 3527400
637 32 7022775
637 48 1802758
637 73 3506752
637 14 9281871
637 66 5953390
637 86 6124977
637 30 2209113
637 66 10352034
637 48 10886979
637 16 429109
637 22 5757402
637 58 7363131
637 73 5273557
638 74 6558723
638 21 2167831
638 95 6972007
638 25 8005806
638 50 1592369
638 60 881108
638 65 8005993
638 71 5166002
638 17 9622815
638 80 120139
639 92 3491586
639 36 1351092
639 47 4979656
639 54 10062890
639 85 3476337
639 21 9915511
639 14 6665748
639 88 5983328
640 49 11039008
640 11 10429060
640 19 5786934
640 35 1288506
640 95 7462669
640 65 2699142
640 49 3414057
640 76 2017522
640 64 10720215
640 29 7164778
640 90 7657159
640 57 3157356
640 32 9403403
640 10 6132543
640 70 8542033
640 24 4022159
640 72 9962051
640 96 8707864
640 58 3189301
640 48 9255605
640 81 5641684
640 28 8841100
640 21 3165448
640 27 470162
640 40 7629336
640 62 138888
641 95 799738
641 54 690808
641 12 2776904
641 59 10724431
641 46 1521027
641 62 469110
641 34 8365369
641 13 9723139
641 58 10723523
641 25 3696416
641 28 6410240
641 96 1966526
641 80 2209570
641 96 10212681
641 52 5216793
641 33 1989260
641 51 2953009
642 50 5437103
642 56 5707616
642 61 8669506
642 22 4940313
642 94 10380848
642 65 5478150
642 16 3088167
642 81 8478421
642 53 1268880
642 60 9942920
642 75 5708301
642 78 173446
642 10 7246746
642 93 10974148
642 11 2705411
643 81 11126893
643 59 2013678
643 82 6362221
643 24 4464552
643 94 697480
643 38 7102381
643 71 7493269
644 10 8134196
644 11 6934587
644 19 7710148
644 65 3160579
644 29 5649366
644 36 11047370
644 39 1925435
644 19 2329900
644 98 1573388
644 11 3187337
644 21 4933792
644 36 4755176
644 12 3640534
644 28 815108
644 23 4809409
644 80 5903505
644 32 9649210
644 45 2406878
644 78 958723
645 66 560771
645 40 8904430
645 88 9922428
645 85 4037431
645 69 6154712
645 51 1394402
645 32 5986310
645 61 4902479
645 28 796076
645 74 7201290
645 77 7414253
645 35 5880990
646 89 9025496
646 52 9228189
646 27 7334613
646 50 9092701
646 61 787772
646 92 9413238
646 13 3034047
646 70 6606283
646 31 3356262
646 59 6917849
646 37 9256641
646 78 2762260
646 52 7889962
646 19 6739891
646 31 9061376
646 89 8751384
646 57 252859
646 17 5207423
646 28 10486115
646 57 5977809
646 62 511206
647 36 4885681
647 85 6474202
647 49 4359857
647 40 6800158
647 33 2483207
647 10 3930794
647 100 5600045
647 66 4170013
647 20 87965
647 72 5530487
647 15 8881430
647 23 5679233
647 52 3866350
647 100 4376805
647 50 6312402
647 39 6020528
647 14 2630616
647 44 862180
647 24 5406072
647 34 6781135
648 17 7198061
648 56 1966274
648 41 9652192
648 64 3083219
648 75 4110949
648 72 4512295
648 44 9643011
648 59 5505106
648 37 6805652
648 32 10075204
648 75 7777293
648 45 3742939
648 51 4936833
648 19 6770196
649 57 2929376
649 35 10355390
649 52 5212283
649 55 5381800
649 99 1888280
649 38 9404609
649 27 7503437
649 24 3405102
649 68 131261
649 51 2993723
649 55 5526091
649 39 9309574
650 69 378054
650 65 1172724
650 99 3781157
650 52 6527009
650 64 7403243
650 70 3023908
651 30 5364955
651 52 7219539
651 82 5120515
651 94 10874626
651 21 5134366
651 42 1872946
651 57 1506722
651 49 1113830
651 68 7442328
651 78 284989
651 26 7383666
651 18 3987414
651 60 1299194
651 74 2389707
651 69 4742492
651 72 2194457
651 83 872230
651 61 7304727
651 15 9730663
651 15 6505383
651 87 6608117
651 96 8281724
651 30 6209664
651 95 253409
651 22 10914461
651 18 4716008
651 46 9340659
651 64 3978125
651 71 5982534
651 23 1075024
652 27 1967454
652 45 1893134
652 63 2206176
652 47 5863043
652 78 1060705
652 53 392614
652 39 2038265
652 78 5750953
652 76 10156859
652 81 347000
652 44 5340183
652 41 6725802
652 81 2379339
652 72 8055353
652 56 7811419
652 24 7467915
652 18 90848
653 75 1541254
653 12 10587177
653 74 769978
653 88 6311275
653 62 7266920
653 79 10374753
653 42 8281293
653 89 1680882
653 27 9107563
653 96 7412775
653 22 2103061
653 41 907984
653 39 6106906
653 22 6348194
653 43 3184595
653 16 5173801
653 65 8924470
653 49 1034532
653 46 9937037
653 82 5808299
653 83 3738105
653 52 1143743
653 49 7094269
653 70 10929903
653 28 8805441
653 75 8948246
653 14 3989277
653 73 8613171
653 19 5764272
653 69 9590240
654 21 5773713
654 89 10335254
654 68 11187830
654 56 2816901
654 68 9524704
654 97 10189238
654 39 11028264
654 20 9028341
654 42 6979598
654 94 750912
654 64 2290973
654 70 3713402
654 61 4524849
654 50 2398480
654 20 2976948
654 46 10354249
654 49 7346317
654 37 4429103
654 53 8039521
654 54 568912
654 51 1536270
654 96 9421711
654 70 4687874
654 71 10400100
654 58 1535944
654 37 6440880
654 46 4613472
654 74 921511
654 49 5531342
654 89 8082242
